,id,tweet,Majority_Sentiment
1039,89790608,@username isi ewu 🔐❤️,Abuse
1040,89790609,@username mechie eze ule gị... ònye apari,Abuse
1041,89790610,@username mr umujuwa onye iberibe,Abuse
1042,89790611,"lol onye alaa""@username : ndi ofe mmanu rie nu. rt @username : igbo kwenu""",Hate
1043,89790612,"@username ""ndi nzuzu"" plural 😁😂😂😂 ""onye nzuzu"" one person",Abuse
1044,89790613,"otutu mmadu na lu nwaanyi na ime facebook na twitter ma imaro ya ofuma, ikwesiri ima na ije di na nwunye bu 1+1 is 1 obughi 1+1 is 2 🤣🤣",Normal
1045,89790614,"@username ọ bụ unu nwe aka 👍. akụkọ tọrọ ụtọ nke ukwuu ma na akuzikwa ihe bara uru. n'ezie onye aghụghọ nwụọ, onye aghụghọ ibe ya elie ya. daalụ nụ!",Normal
1046,89790615,lmaoooo =))) o bu onye iberibe rt @username : @username yes. ibrahim? o gini kwanu? i chefugonu ebe i si we je?,Abuse
1047,89790616,"@username lekwe umuoma chineke meriri ndi usa, bewe akwa 🤪 ##url",Abuse
1048,89790617,@username nnukwu isi nke chukwu 😂🌚 (big head of god),Abuse
1049,89790618,@username nwa akwụna is talking. ị maara nna gị?,Abuse
1050,89790619,@username confirm onye mgbu!,Abuse
1051,89790620,@username onyé iberibe nà enweghi akó n'uche kà that man bú,Abuse
1052,89790621,@username my man isi aki oyibo,Abuse
1053,89790622,@username ndị ofe mmanụ 😂😂,Hate
1054,89790623,@username abeg get out. onukwu,Abuse
1055,89790624,@username kitikpa gbagbuo gi na process 🙏🏽,Abuse
1056,89790625,@username anambarians called peter obi okwute. okwute no be guy name!,Normal
1057,89790626,@username ekwensu ga akpo nna gi na nne gi oku efuruefu anu jaki.,Abuse
1058,89790627,"aturu ur kinds made se uninhabited, this is just the beginning, all u kleptomaniacs in se will be dust away. congratulations on your retirement and biko kwụsi ikọ ọnu ka akwụna eji ugwọ ##url",Abuse
1059,89790628,"@username biko gbafuo.  nwanyị akwụna, nwa agbọghọ na-enweghị uche na onye nzuzu.",Abuse
1060,89790629,"@username onye agwu.. u are a moving badluck.. okwom noolu onwem, na agba game kam si nwe ike.. ibulu ozu onwe gi plus ur badluck bata..  u don succeed to transport me from benin back to anambra..   kualu onwe gi aka",Abuse
1061,89790630,"@username free am, no let any onukwu spoil ur nyt",Abuse
1062,89790631,"chief kaa ịgbà lile, odigi nfe, nna wo si, ntị anụ ife awụ gị ma ọha elege obaa ##url",Normal
1063,89790632,@username okpo ntu!!!!  we still have adult diapers.  onye iberibe,Abuse
1064,89790633,@username with ọnụ ọjọọ gị 😂😂😂,Abuse
1065,89790634,"@username very big ole, barawo, onye ori",Abuse
1066,89790635,"@username onye iberibe, si nga puo",Abuse
1067,89790636,@username 😂😂😂😂 nnukwu isi why u dey run,Abuse
1068,89790637,lol quincy042 onye agwu... see steps.  #anyibundiigbo #beast #kpoi mendikpoi ##url,Abuse
1069,89790638,@username ezigbo onye nzuzu....lol  umuazi na-agaghi akwukwo ka onye iberibe simon ekpa ji ndu ha na-egwu egwu!  ozoemena...,Abuse
1070,89790639,"rt @username : ""@username : ""ibu onye ala or ibu onye ara or onye nzuzu""...no be only u sabi speak (cont) ##url",Abuse
1071,89790640,@username sore and sour loser onye oshi.. agadi na agwo ofe @username #chimaroke power belong to the people ewu anuofia rubbish,Abuse
1072,89790641,"@username ndi ofe mnanu agbakasigo otu gi na nne gi, enweghi zi uru ï bara",Hate
1073,89790642,"or ""i na esi na otele eri nri "" ""@username : if your mum is igbo at some point she must have asked you ""ichoga nne gi ka owu nna gi?"" or",Abuse
1074,89790643,"check out ""onye agwu ft. shuley dee "" by weird mc - ##url",Abuse
1075,89790644,@username ndi ugwu na ndi ofe mmanu adigokwa confused😁😁😁😁 biko sualu'm confused naa igbo😁😁😁,Hate
1076,89790645,@username onye mgbu. rie nsi,Abuse
1077,89790646,"ma chi nwa nza akwụsịghị ị kụrụ ya egwu, nwa nza agaghị akwụsị ịgba egwu.   as long as there is life, there is hope. do not give up. ##url",Normal
1078,89790647,odogwu aburo guy name. nwanne'm e bu a guy. hapu ndi ugwu na ndi ofe ofe mmanu.  na men you be. o mpa !!! ##url,Hate
1079,89790648,@username onye juu gi  ?,Normal
1080,89790649,@username auto pilot ndi akpiri anu eghere eghe na hero beer,Abuse
1081,89790650,@username nne gị oké akwụna ike oghe na esi ka nkakwu,Abuse
1082,89790651,simon onye nzuzu ##url,Abuse
1083,89790652,@username riẹ nṣi na mamịrị ụsụ. ònye mgbu dị ka gi,Abuse
1084,89790653,@username mechie eze ule gị... with your bleached skin,Abuse
1085,89790654,@username kitikpa gbagbuo gi there 😒😒,Abuse
1086,89790655,@username otu gbawa kwa nne gi there nwa mkpi simon ekperima,Abuse
1087,89790656,heard this is elrufai's son. the same idiot who justified the killing of igbos in the north. like father like son.  ndi igbo kwuru si - agwọ anaghi amụ ihe di mkpụmkpụ. ##url,Normal
1088,89790657,@username adaugo ji ntị anụ ihe na-awughi anya!,Normal
1089,89790658,@username chukwu nyere nwata nnukwu isi ga-enye ya onu kara aka ọ ga-eji buo ya bụ ịsị. amen?,Normal
1090,89790659,"@username ma ma onye ekpenta ahu, aturu about onu no na finland, amadioha ga apiawapu unu isi, for killing and destroying our people's lives and property in the name of enforcing sit at home.",Abuse
1091,89790660,@username u be mumu … ewu,Abuse
1092,89790661,"@username i confirm mụọ dị nonsense ọbụrụ eziokwu ọkwa npiawa azụ way, kụọ dị guy pieces ntị anụ ya ife 😏😏",Normal
1093,89790662,"@username bia uzo.... ijuta isi nkita,ega ejiya si ofe ? 🙄🙄🙄",Normal
1094,89790663,"@username bunch of apc ewu na mkpi... ndi eriri eri, from the person that made the tweet to ụmụ ewu na mkpi ibe ya in the comment section.  ụbụrụ na amamihe unu=zero.",Hate
1095,89790664,"oh? ""@username : umu nwoke anambra a ga anolu ebe ahu na ekwoghali ndi ofe mmanu analu ha nwaamulunanma -______""",Hate
1096,89790665,maguire bu onye aghụghọ ##url,Abuse
1097,89790666,"@username onye nzuzu, ewu gambia",Abuse
1098,89790667,"@username i bu onye nzuzu onye ohi, ewu na ndi ojoo.",Abuse
1099,89790668,@username and who's a negro? ọdika isi adirọ gi mma?,Abuse
1100,89790669,"@username ụkpana okpoko gburu, ọ bụ ntị chiri ya.  nwa nza rijuo afọ, ọ sị chi ya pụta ọgụ.   ngwa lee ya ugbua, alaala ha n'iyi.",Normal
1101,89790670,@username ezigbo efulefu oooo!,Abuse
1102,89790671,"@username afam inugo nụ na imere ya outsider, kaba arụ tụgharịa nwa a ka ọbụrụ insider maka ịnụ na osobego ndị ùgwù ma ọ bụ ndị ofe mmanụ",Hate
1103,89790672,i wan see the onye mgbu face 😂😂😂😂  isi adịrọ ya mma. ##url ##url,Abuse
1104,89790673,ihe love na eme 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️... but eh i bu kwa onye iberibe 😩 ##url,Abuse
1105,89790674,"@username ka m na ekiri nnukwu isi gị a, echem na ụbụrụ dị n'ime ya mana ka m si afụ, ọtọ okpokoro. continue deceiving urself.",Abuse
1106,89790675,@username onye iberibe. agwo tagbuogi,Abuse
1107,89790676,onye ori mandate @username .  onye ori  derico mandate,Abuse
1108,89790677,@username efulefu! onye iberibe..,Abuse
1109,89790678,"daalụ nu ụmụ nwanne m🙂  ọ bụrụ na nne na nna gị asughi igbo na be unu, oge ka dj ịmụta omalicha asụsụ anyị a😉.kpoturu m n'igbeozi (dm) ka anyị nwee.  chukwu gọzie anyị niile n'ụbọchị taa  photo credit:  @username nọ n'instagram.  #igbolanguagetutor #iyil2019 ##url",Normal
1110,89790679,"nwabufo, eze ule. ##url",Abuse
1111,89790680,@username 😂😂🤣🤣😭😭😭  asụsụ anambra steeti na idu ya. ezé ule 🙆‍♀️. nwoke a nwèrè ajọ ọnụ 😁,Abuse
1112,89790681,"okpowu go'ya o. chaii ike nsi.. virgin ndi ara ""@username : @username giwan bi akpa amu. onye nzuzu. biko hapum aka""",Abuse
1113,89790682,@username am just here for comments from ndi úgwù na ndi ófē mmanu. they will always carry ndi igbo mata for head like gala. ya diba!,Hate
1114,89790683,"@username cowardice is what you are suffering from, how do you mean by we? you and who? ofeke amaghị mgbe ụmụ nna ya kere nkụ ụkwa. you are the father of all idịots. anụ ọhịa.",Abuse
1115,89790684,no comment!  the proverbial nwa nza...........  ...... ajala. ##url,Normal
1116,89790685,farmer/future onye ọgwụ ego ##url,Abuse
1117,89790686,@username nna gị kee asụsụ dị mma ịchọrọ ka o jiri,Normal
1118,89790687,"@username onye ọgwụ, you don jazz me naa..😩😩😩😩",Abuse
1119,89790688,afo sakwa gi dia :p chinch rt @username : @username *shouting* kitikpa gbagbuo gi dia :p,Abuse
1120,89790689,"mgbe mbe sooro ya ruo be ha, e gosịrị ya ozu nne ya. ndị ụmụnna ya pụtara jụọ ya onye ọ na-eze mgbọ ka ọ tụ. ọ chọọ, ya taa ozu nne ya, maọbụ o lie ya.  o wee bụrụ onye aghụghọ nwụọ, onye aghụghọ elie ya.   gịnị ka ị mụtara n'akụkọ a?",Normal
1121,89790690,"@username epe lo ma pa e! alainironu omo ale   ofeke dika gi, uchu gbagbukwe gi na nna gi, oshimmiri loo ihe oma niile ga-abiara gi. elu na ala bukwaa gi onu...aguru ga a abu nri ututu na abali gi. anyammiri aghaghi ako gi n’anya! o gaghi adiri gi na mma.   efulefu di ka gi! oduduwa slave",Abuse
1122,89790691,"@username gwa ya nna gị, nkakwụ. ozu ikwikwii..",Abuse
1123,89790692,happy birthday🎂 to you @username enemy of ụmụ anụmanụ 🤣 ##url,Normal
1124,89790693,nne gi imbe rt  @username : nna gi imbe! rt @username : imbe rt @username : i know na! hia!! rt @username : ... ##url,Abuse
1125,89790694,"akụkọ ifo: ihe mere ọkụkọ ji abọ ala.   otu abali, nnekwu na ezinaụlọ ya siri ụtara ji na ofe nsala. mbe bịara n’ụlọ ya ịhụ ha, ha wee tinyere ya nri. mbe riri nri ahụ wee chọpụta na ọ dị ụtọ nke ukwuu. ##url",Normal
1126,89790695,@username mechie eze ule gi... you won't be regarded,Abuse
1127,89790696,"nkita ara!!! @username : dog-ara is what in igbo?""",Abuse
1128,89790697,rt @username ewu congo!!!!!!!! na me u dey yab abi? mmee!,Abuse
1129,89790698,@username isi aki oyibo bu that man,Abuse
1130,89790699,@username jee kpoo nne gi na nna gi nkita for giving birth to nkita ara like you. ezi bida.,Abuse
1131,89790700,"@username gbaara onye aghụghọ ọsọ. gị na ya emela enyi. nsogbu adiro, jehova bụ eze; kee kwanu?",Normal
1132,89790701,@username 😂😂😂😂😂😂😂 ewu mbaks😂😂😂,Abuse
1133,89790702,@username rie nsi anụ ọhịa,Abuse
1134,89790703,nkem has been with me in the shop all day. ọkụkọ ivory coast m' nwèrè ezigbo hustling spirit na eso'm agba ọsọ ahịa,Normal
1135,89790704,@username kitikpa gbagbuo gi. 😬,Abuse
1136,89790705,ndi obu akpa eli ozu,Normal
1137,89790706,"@username watch it dear, because even great atheists later regretted their thought about god. don't anger god oooooooo! abukwana nwa nza rijuru afọr we chere chi ya aka mgba.",Normal
1138,89790707,"@username onye oshi, you think say na by grammar? 😂  your political journey is over, peter obi has exposed y'all ass, ekwensu dey quote bible, oku muonso gbapu gi isi",Abuse
1139,89790708,@username onye nzụzụ... ewu gambia,Abuse
1140,89790709,@username onye ohi nwa mmuo. babiyallah onye ohi nwuru anwu. nobody will contribute to your criminal franchise. idiotu nwuru anwu...onye ekpenta. you no go ever d!e better. enikure o🖐🏿🤬😡🤡.,Abuse
1141,89790710,"@username ị gbaa ọsọ, nne gị. ofeke.",Abuse
1142,89790711,nwata choba nke ya ọbụrụ ajọ nwa. ##url,Normal
1143,89790712,@username maka gini zi? a laa cha bem otu nwanyi oburu nwoke ibem...chukwu napu ekwensu ike,Normal
1144,89790713,@username ofeke!!! kedu ihe bu aha nna gi?,Abuse
1145,89790714,@username serves him right. ajọ nwa,Abuse
1146,89790715,ozo!!  onye mgbu worldwide.,Abuse
1147,89790716,@username others bu isi aki oyibo with uburu eke😒😒😒😒,Abuse
1148,89790717,"chai! nri igbo bụ nnọọ ebe ọ na akpọtụ! ofe nsala, ofe egwusi, nkwọbi, ụgba a gwọrọ agwọ na anụ nchị; i wee jiri mmanya ọma nkwu elu wuda ya",Normal
1149,89790718,@username guyyyyyyyyy! i nwèrè ọnụ ọjọọ oo😳,Abuse
1150,89790719,onye juu gi?? @username,Normal
1151,89790720,@username otele gbagbuo gi eba fu. anuofia. onye iberibe.,Abuse
1152,89790721,"why would you a mother make her new born  baby up? draw her brows, apply powder and lipstick   isi odikwa ya  mma  chineke na pu ekwensu ike",Abuse
1153,89790722,@username onye iberibe smh,Abuse
1154,89790723,"@username go and vote your fulani moslem deborah samuel killers ndi eriri eri !shame on u n your likes,fulani a.slicker mkpi!nna gi ga anwu 10× onye oshi!!",Abuse
1155,89790724,"@username your father and mother did not train you will.  a zụghị gị azụ  and if they did, you have become an efulefu!  ajọ nwa si owelle ba nne ya afọ you are a disgrace to their efforts.",Abuse
1156,89790725,np: splash ft phyno : onye agwu #ondun,Abuse
1157,89790726,my president peter obi okwute ##url,Normal
1158,89790727,@username 🤣🤣🤣 nkita ara,Abuse
1159,89790728,"asa ndi akpiri ""@username : asa ndi vulture rt @username : unenviable beautyy for that matter ""@username : the ult",Abuse
1160,89790729,"we no deny ""@username : ndi usa be like. ""@username : ka anyi jewee ibiam!! ""@username : ibiam girls can coooookk """"""",Abuse
1161,89790730,isi adiro gi mma. rie nsi oku. ##url,Abuse
1162,89790731,🎶 🎶  ekwensu o ga emerie unu n'agha?...  si mba o... si mba o... nwa chukwu...si mba!!!  🎶 🎶,Normal
1163,89790733,"@username nwoke nzuzu, nkịta ara, ọkụkọ enweghị isi. still nothing to say about your life? emebeghi ihe, onye nzuzu na-enweghị ọrụ",Abuse
1164,89790734,@username peter obi okwute ndi igbo,Normal
1165,89790735,@username ịfụ lu onye agwụ ji sịrị ike..,Abuse
1166,89790736,"@username ordinary ncha green, ka e ji saa gị isi... nnukwu isi gị a...",Abuse
1167,89790737,@username è rat alamajeri hungry warriors.. ikpu nne gi there.. nkita ara chinasa nwa bedbug and chicken 🐔 edozieha shame on you 🙈🙈🙈,Abuse
1168,89790739,@username kedụ ebe ya bụ  ọgbanje ga-agba?,Normal
1169,89790740,"@username ndi usa gini? na so we de share ewu umunna na amichi ooh, this one na odi'na ana way💪💪big up nwanne",Normal
1170,89790741,every street in abia is having a street carnival into the night coz alex otti won. congratulations obidients  ikpeazu soludo enugu prof. nnenna oti peter obi okwute ##url,Normal
1171,89790742,mmiri ozu zo.. ##url,Normal
1172,89790743,"ndị igbo sị na onye iberibe anaghị ama mgbe ekere nkụ ụkwa. ọ ma bụrụ eziokwu. kedụ ka anyị bụ ndị igbo tụrụ ya ilu si na-elezi anya ka anaele, ndị ọzọ a na-ekerecha nkụ ụkwa?",Normal
1173,89790744,lmao isi ewu...nne obi na agbawam now rt @username : onye nka asi no gini? yimu rt @username : okay m done and m never going back!!!...,Abuse
1174,89790745,@username as per ofada or isi ewu?,Normal
1175,89790746,"@username ihe ojoo dika atiku, kpoo  gi n'ezi n'ulo gi ihu.  tinubu wuru kwa onye ochichi gi na umunna gi.  umuada buru ekete ahia nne gi, amaala kpuru igwe nna gi. ewu n'amaghi ebe eliziri ozu.",Abuse
1176,89790747,@username make english sef rest onye ọ bụla na-asụ asụsụ nne gị,Normal
1177,89790748,@username hapu godi nkita ara ahu,Abuse
1178,89790749,"imegheri a ahu okwu, isi ka i hapu imegheri ahu, okwu!  kedu ihe umu igbo ji isi wee kote na obodo a bu nigeria 🇳🇬. okwa ndi ugwu na ndi ofe mmanu na eme nke ha, anyi agbachi nkiti, keduzi ihe kpatalu nke anyi ji apu niche?  o, chukwu okike zobakwa 🙏  anyi #igbotwittercommunity.",Hate
1179,89790750,@username lmao nwa nza,Abuse
1180,89790751,"@username a na m e ti mkpu!🤣🤣 hate uuuuu🤣ezigbote joblessness. onye nzuzu. anyways, hapu ya ka o nodu ebe a, na acho okwu unnecessarily. anu mpamaa.",Abuse
1181,89790752,just negodu onye iberibe anu mpama ##url,Abuse
1182,89790753,@username onye iberibe  like you...kitikpa gbaa gi der ewu,Abuse
1183,89790754,@username nwannem biko kwuwe okwu ka ogba aghara na ada ha n'isi . ebe obula osoro gi noro ihe anyi ma wu shi biafra ga ala riri ma ha ochoro ya ma ha achoghi ya ! hapugodu ndi ugwu ara ndia no ebea na agbo ka nkita ara,Hate
1184,89790755,"your head is there rt @username : or ngwo-ngwo. ""@username : mere peppersoup rt @username : ijuta isi nkita iga eji egba ya em gini?""",Normal
1185,89790756,"@username normally i ignore people on social media..  but bros i bụ mkpi gambia, atụrụ awụsa, ike nkịta, nkịta ara, anụ ofia, onye iberibe, i gaghị enwe ezumike na ndu gị nile, ose nsukka ga abagi na amụ. arụ gị ga na esi ka onions na crayfish. i dị ka ozuu ákwá ra ákwá. 😠",Abuse
1186,89790757,"legit. ""@username : 'kitikpa gbagbuo gi maka ihe i mere obi'm. ewu.' rt @username : if you could say one thing to your last ex right",Abuse
1187,89790758,@username soludo ina apu ara.   kitikpa gbagbuo gi dia.,Abuse
1188,89790759,@username onye nzuzu.. keep fooling urself retard.,Abuse
